1	2048         	2.459548e+02   	3.115174e+00   	2.379043e+02   	4.825669e+00   	2.462462e+02   	5.119486e+00   	2.414744e+02   	3.404950e+00   	2.079848e+03   	6.031420e+00   	1.040950e+03   	7.784350e-01   	6.954035e+02   	1.541806e+00   	5.228815e+02   	2.406957e+00   	4.185906e+02   	1.876164e+00   	3.477668e+02   	1.246524e+00   	2.979727e+02   	1.099432e+00   	2.602109e+02   	1.000581e+00   	2.322657e+02   	1.910124e+00   	2.090753e+02   	1.973309e+00   	1.915496e+02   	6.712441e+00   	1.751222e+02   	4.793976e+00   	1.626321e+02   	4.489202e+00   	1.505360e+02   	2.597266e+00   	1.420094e+02   	6.677376e+00   	1.396532e+02   	2.119263e+01   	1.273250e+02   	8.234311e+00   	1.206185e+02   	9.415876e+00   	1.161916e+02   	1.165475e+01   	1.120592e+02   	1.181022e+01   	1.060177e+02   	1.144877e+01   	9.963298e+01   	8.589288e+00   	9.851545e+01   	1.038942e+01   	1.023484e+02   	1.811574e+01   	9.309874e+01   	1.232495e+01   	1.050079e+02   	2.274198e+01   	9.509559e+01   	1.627095e+01   	8.947271e+01   	1.533684e+01   
4	4096         	2.588231e+02   	4.979577e+00   	2.557298e+02   	1.483579e+01   	2.627032e+02   	9.013625e+00   	2.522285e+02   	4.465977e+00   	4.158231e+03   	7.727147e+00   	2.080502e+03   	8.107337e-01   	1.388339e+03   	1.276271e+00   	1.042581e+03   	1.901609e+00   	8.345896e+02   	1.690292e+00   	6.944015e+02   	1.789600e+00   	5.951832e+02   	1.341539e+00   	5.202712e+02   	1.268661e+00   	4.633635e+02   	1.373378e+00   	4.174719e+02   	2.052376e+00   	3.798130e+02   	2.268869e+00   	3.488443e+02   	7.078122e+00   	3.222953e+02   	6.710658e+00   	2.988390e+02   	2.289168e+00   	2.888630e+02   	2.969860e+01   	2.680027e+02   	2.253317e+01   	2.553878e+02   	2.301671e+01   	2.414469e+02   	2.026378e+01   	2.287881e+02   	1.839867e+01   	2.208822e+02   	1.976650e+01   	2.080273e+02   	1.775708e+01   	1.996100e+02   	1.752409e+01   	1.930153e+02   	1.952747e+01   	1.864511e+02   	1.955629e+01   	1.812068e+02   	2.201148e+01   	1.830499e+02   	2.940091e+01   	1.816552e+02   	3.079703e+01   	1.771547e+02   	2.995869e+01   
