1	"1024x1024"      	9.867560e+00   	2.566901e-01   	9.860975e+00   	1.642314e-01   	9.537380e+00   	1.044154e-01   	9.672767e+00   	1.442260e-01   	5.063290e+02   	8.309042e+00   	2.545269e+02   	4.138486e+00   	1.712052e+02   	3.092136e+00   	1.291855e+02   	2.815492e+00   	1.038393e+02   	2.659673e+00   	8.473989e+01   	1.587021e+00   	7.274330e+01   	1.261574e+00   	6.339881e+01   	1.140697e+00   	5.650848e+01   	1.111497e+00   	5.104223e+01   	9.759226e-01   	4.656977e+01   	8.279661e-01   	4.262715e+01   	8.058478e-01   	3.921825e+01   	8.398221e-01   	3.670597e+01   	8.174639e-01   	3.435858e+01   	1.094475e+00   	3.208069e+01   	1.612447e+00   	3.064329e+01   	1.737041e+00   	3.001956e+01   	3.917294e+00   	2.768027e+01   	2.527571e+00   	2.662583e+01   	2.462581e+00   	2.780614e+01   	5.515033e+00   	2.526395e+01   	4.153623e+00   	2.359223e+01   	2.762758e+00   	2.246178e+01   	2.548101e+00   	3.168336e+01   	5.693605e+00   	2.069986e+01   	2.014385e+00   	2.622031e+01   	6.592265e+00   	3.208146e+01   	1.460365e+00   
4	"2048x2048"      	3.961935e+01   	1.206934e+00   	3.942034e+01   	4.545655e-01   	3.801727e+01   	8.744824e-01   	3.851662e+01   	8.780465e-01   	2.038985e+03   	4.227748e+01   	1.020817e+03   	2.122296e+01   	6.824690e+02   	1.424894e+01   	5.124225e+02   	1.076262e+01   	4.111406e+02   	8.834696e+00   	3.408593e+02   	7.155643e+00   	2.921295e+02   	6.159806e+00   	2.552549e+02   	5.383881e+00   	2.274779e+02   	4.876209e+00   	2.045215e+02   	4.350238e+00   	1.864794e+02   	3.990676e+00   	1.707640e+02   	3.732945e+00   	1.578288e+02   	3.348634e+00   	1.467883e+02   	3.206315e+00   	1.372305e+02   	4.076425e+00   	1.292627e+02   	6.712509e+00   	1.218155e+02   	4.567403e+00   	1.158596e+02   	9.587424e+00   	1.105193e+02   	9.382896e+00   	1.049871e+02   	7.867978e+00   	1.001598e+02   	8.296527e+00   	9.669853e+01   	9.403435e+00   	9.208861e+01   	7.444373e+00   	8.996249e+01   	1.055002e+01   	8.708503e+01   	1.120919e+01   	8.495501e+01   	1.245082e+01   	8.504553e+01   	1.493851e+01   	8.308933e+01   	1.548562e+01   
