hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;3;7.11850119
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;2;4;9.41346100
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;12;2;5.96787977
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;27;1;13.97388458
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;2;8.02331924
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;2;17.75047600
nbody;PARALLEL_BACK_STARPU;114688;2048;5;24;4;14.62616800
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;12;3;10.79916600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;0;47.16381454
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;2;8.30146980
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;14;1;24.89602800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;18;3;12.72850500
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;12;1;9.20399666
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;12;2;11.27250000
nbody;PARALLEL_BACK_STARPU;131072;2048;5;26;2;28.37357300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;4;8.35285473
nbody;PARALLEL_BACK_STARPU;98304;2048;5;10;2;22.01585100
cdf_solver;PARALLEL_BACK_STARPU;147456;2048;100;24;4;19.74907000
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;4;1;31.34090900
nbody;PARALLEL_BACK_STARPU;65536;2048;5;26;2;7.35930900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;0;47.06401443
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;3;7.34428310
cdf_solver;PARALLEL_BACK_STARPU;114688;2048;100;10;4;5.60970400
cdf_solver;PARALLEL_BACK_STARPU;163840;2048;100;28;0;60.30501200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;1;61.89629800
nbody;PARALLEL_BACK_STARPU;114688;2048;5;28;0;28.77187100
cdf_solver;PARALLEL_BACK_STARPU;147456;2048;100;27;1;31.67207300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;1;11.13873768
cdf_solver;PARALLEL_BACK_STARPU;163840;2048;100;10;2;11.52014100
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;24;4;10.69012928
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;0;33.04543304
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;10;3;5.00209379
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;2;7.44359922
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;0;125.44379900
nbody;PARALLEL_BACK_STARPU;131072;2048;5;27;1;31.87405800
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;12;2;9.77648926
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;8;4;6.51445300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;3;6.84018803
cdf_solver;PARALLEL_BACK_STARPU;98304;2048;100;10;2;7.13258100
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;12;2;5.95383215
nbody;PARALLEL_BACK_STARPU;131072;2048;5;25;3;21.90319200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;16;3;14.62972800
cdf_solver;PARALLEL_BACK_STARPU;147456;2048;100;27;1;33.87083900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;6;3;6.67560577
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;2;8.59854603
nbody;PARALLEL_BACK_STARPU;98304;2048;5;18;1;22.72405900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;2;4;7.08245802
nbody;PARALLEL_BACK_STARPU;98304;2048;5;10;2;21.31573500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;1;12.27317047
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;28;1;82.28756000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;4;13.29079300
cdf_solver;PARALLEL_BACK_STARPU;147456;2048;100;24;4;22.02396900
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;25;3;4.31377888
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;2;3;6.88942289
cdf_solver;PARALLEL_BACK_STARPU;147456;2048;100;28;0;34.62500800
cdf_solver;PARALLEL_BACK_STARPU;98304;2048;100;27;1;24.60115000
cdf_solver;PARALLEL_BACK_STARPU;147456;2048;100;25;3;24.60075500
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;27;1;17.45344353
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;4;7.04345322
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;3;15.01307678
nbody;PARALLEL_BACK_STARPU;81920;2048;5;25;3;8.82655300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;1;11.13383007
cdf_solver;PARALLEL_BACK_STARPU;114688;2048;100;10;2;8.11752400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;4;7.92305279
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;1;26.88359400
nbody;PARALLEL_BACK_STARPU;114688;2048;5;26;2;21.07009600
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;4;16.42470400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;0;54.62080002
nbody;PARALLEL_BACK_STARPU;98304;2048;5;16;0;32.13914200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;10;0;50.21888500
cdf_solver;PARALLEL_BACK_STARPU;98304;2048;100;26;2;17.79107400
cdf_solver;PARALLEL_BACK_STARPU;147456;2048;100;26;2;27.96188700
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;1;64.27462000
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;1;11.60653496
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;4;11.01241300
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;1;22.22358000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;4;11.34968800
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;10;3;5.02599478
nbody;PARALLEL_BACK_STARPU;65536;2048;5;25;3;5.86581100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;2;8.42321205
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;24;4;10.62580109
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;0;1;18.95305100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;0;165.38603210
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;2;7.55370092
nbody;PARALLEL_BACK_STARPU;98304;2048;5;16;2;17.90075800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;2;2;27.80663200
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;10;4;10.95736599
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;12;1;9.16508865
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;0;4;6.87675200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;1;33.11962400
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;27;1;13.85193920
cdf_solver;PARALLEL_BACK_STARPU;163840;2048;100;10;3;8.98157400
cdf_solver;PARALLEL_BACK_STARPU;147456;2048;100;27;1;35.52020400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;6;2;8.15320969
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;0;21.99953100
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;2;16.44824200
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;2;0;244.86074600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;2;7.85669518
cdf_solver;PARALLEL_BACK_STARPU;98304;2048;100;27;1;23.07464700
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;0;3;7.95972000
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;4;8.27124977
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;2;7.97520208
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;24;3;14.04129400
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;4;13.85458900
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;18;4;11.09202200
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;14;2;15.64823100
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;18;4;11.60668600
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;10;3;3.68083096
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;14;4;10.57459000
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;2;7.54616594
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;4;7.71269178
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;1;11.17674160
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;6;3;6.68533182
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;27;1;13.95364666
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;1;12.02609158
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;2;16.95968000
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;26;3;58.95356600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;2;8.46351147
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;4;2;18.86210200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;1;14.06993484
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;3;13.72181400
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;4;19.88061700
nbody;PARALLEL_BACK_STARPU;114688;2048;5;25;3;17.97274700
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;0;47.04808426
nbody;PARALLEL_BACK_STARPU;131072;2048;5;27;1;31.96628000
