hotspot;PARALLEL_BACK_STARPU;16384;2048;5;22;2;9.56625843
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;4;2;8.58666134
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;20;0;40.88095856
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;2;0;322.23153687
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;20;0;40.86143112
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;2;2;8.75613403
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;8;2;8.50955582
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;20;1;11.67133904
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;8;0;82.70015717
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;6;4;7.02770090
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;8;2;8.97496605
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;26;1;11.83955002
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;14;3;7.84657907
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;24;4;9.46899605
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;12;2;8.87747669
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;18;0;40.82180405
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;14;1;11.41119099
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;12;0;60.99431229
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;10;3;7.37991190
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;28;3;13.08163738
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;6;1;13.14359474
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;18;2;9.29458332
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;6;3;7.50169897
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;8;4;7.21780396
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;26;2;12.74936390
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;2;4;7.36145496
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;24;0;31.16422462
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;4;0;162.49998474
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;12;0;60.98654175
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;22;0;30.70499992
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;4;3;7.19249296
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;6;0;110.96174622
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;14;3;7.55976677
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;4;0;162.48451233
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;4;2;8.55986500
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;28;2;13.22044563
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;18;4;7.77906609
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;16;1;11.41371441
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;20;1;11.52107334
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;6;1;13.14649296
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;20;0;40.86303329
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;10;1;12.24126053
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;6;1;13.14303589
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;12;2;8.71865845
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;26;4;12.02338505
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;20;2;9.62626934
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;16;0;41.43831635
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;12;4;7.85758305
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;14;0;50.69614410
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;4;1;13.53154755
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;28;4;11.97084618
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;10;0;70.70881653
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;24;1;11.68631840
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;2;4;7.17300177
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;6;1;13.14290237
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;14;4;7.69647980
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;10;3;7.57179308
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;2;4;7.11430502
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;22;1;11.74232960
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;18;1;11.79439831
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;8;1;12.72883320
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;4;3;7.40440798
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;0;3;7.38568878
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;24;3;7.42747593
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;22;4;7.39916515
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;16;3;7.93544388
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;22;4;8.38237953
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;28;2;13.52941418
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;16;2;9.07899666
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;20;1;11.84854317
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;8;2;9.06157684
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;14;1;11.57317638
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;18;4;7.67805576
hotspot;PARALLEL_BACK_STARPU;16384;2048;5;6;1;13.16603756
