hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;0;28.48335075
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;2;7.87752914
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;4;11.16404000
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;2;10.05831623
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;1;59.09463600
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;1;21.77604900
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;18;4;6.62775000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;2;17.53556500
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;3;10.90019100
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;24;0;18.29428100
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;4;11.43753500
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;2;16.34572300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;4;16.18899727
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;3;11.34819800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;4;6.91923380
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;3;20.13283900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;3;12.27967100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;0;32.62561417
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;4;11.42411300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;0;32.61898422
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;2;8.06573772
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;0;32.49524600
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;3;11.28812600
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;28;4;125.74434600
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;2;22.01240000
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;1;11.06461239
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;18;3;7.51618900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;0;32.62763214
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;2;30.99238900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;4;15.83086777
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;22;4;6.84567800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;4;6.86603308
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;1;21.74073500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;2;8.22359562
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;3;10.95955500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;3;7.47710323
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;1;11.25430584
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;4;6.88179111
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;4;10.91779800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;0;21.72622900
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;28;2;49.27150500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;4;6.94199514
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;2;7.96828318
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;26;3;182.06192700
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;4;22.74415500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;3;6.83279610
nbody;PARALLEL_BACK_STARPU;98304;2048;5;18;0;32.44682300
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;22;4;6.89554100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;0;30.03713608
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;3;17.64861107
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;1;17.12440872
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;26;2;46.03174400
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;20;2;8.69880100
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;28;3;93.72517900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;4;13.38234520
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;3;11.57142900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;1;21.94020100
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;18;4;6.66707800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;2;9.07076454
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;4;11.89166100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;1;11.16989899
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;0;1;19.17752700
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;2;7.99273777
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;28;4;115.19929800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;18;4;11.97836600
